StoreNumber,Date,Weekday,Time,InstoreTraffic,StorefrontTraffic,WindowsConversion,Weather,Revenue,Transaction,Conversion,ATV,UPT,EfficientVisit,VisitDuration,per,RepeatCustomer,Temperature,WeekNumber,normal_vacation,special_vacation,consistent_vacation
1010105,2017/3/19,Sunday,21,27,519,0.052,na,8240,4,0.148,2060,2.5,0.282,11.5,305.1851852,0.26,na,7,1,0,0
1010105,2017/3/19,Sunday,22,25,334,0.075,na,0,0,0,0,0,0.282,11.5,0,0.26,na,7,1,0,0
1010105,2017/3/20,Monday,13,6,113,0.053,na,0,0,0,0,0,0.257,13.5,0,0.362,na,1,0,0,0
1010105,2017/3/20,Monday,14,3,82,0.037,na,0,0,0,0,0,0.257,13.5,0,0.362,na,1,0,0,0
1010105,2017/3/20,Monday,15,5,127,0.039,na,1280,1,0.2,1280,2,0.257,13.5,256,0.362,na,1,0,0,0
1010105,2017/3/20,Monday,16,7,162,0.043,na,0,0,0,0,0,0.257,13.5,0,0.362,na,1,0,0,0
1010105,2017/3/20,Monday,17,2,211,0.009,na,0,0,0,0,0,0.257,13.5,0,0.362,na,1,0,0,0
1010105,2017/3/20,Monday,18,7,177,0.04,na,1740,2,0.286,870,1,0.257,13.5,248.5714286,0.362,na,1,0,0,0
1010105,2017/3/20,Monday,19,8,228,0.035,na,7299,3,0.375,2433,3.67,0.257,13.5,912.375,0.362,na,1,0,0,0
1010105,2017/3/20,Monday,20,5,234,0.021,na,0,0,0,0,0,0.257,13.5,0,0.362,na,1,0,0,0
1010105,2017/3/20,Monday,21,12,164,0.073,na,0,0,0,0,0,0.257,13.5,0,0.362,na,1,0,0,0
1010105,2017/3/20,Monday,22,3,106,0.028,na,0,0,0,0,0,0.257,13.5,0,0.362,na,1,0,0,0
1010105,2017/3/21,Tuesday,13,5,90,0.056,na,379,1,0.2,379,1,0.232,14,75.8,0.28,na,2,0,0,0
1010105,2017/3/21,Tuesday,14,2,87,0.023,na,0,0,0,0,0,0.232,14,0,0.28,na,2,0,0,0
1010105,2017/3/21,Tuesday,15,2,193,0.01,na,3160,2,1,1580,1.5,0.232,14,1580,0.28,na,2,0,0,0
1010105,2017/3/21,Tuesday,16,7,191,0.037,na,2480,1,0.143,2480,1,0.232,14,354.2857143,0.28,na,2,0,0,0
1010105,2017/3/21,Tuesday,17,6,192,0.031,na,0,0,0,0,0,0.232,14,0,0.28,na,2,0,0,0
1010105,2017/3/21,Tuesday,18,15,264,0.057,na,3160,2,0.133,1580,1.5,0.232,14,210.6666667,0.28,na,2,0,0,0
1010105,2017/3/21,Tuesday,19,21,347,0.061,na,0,0,0,0,0,0.232,14,0,0.28,na,2,0,0,0
1010105,2017/3/21,Tuesday,20,36,399,0.09,na,0,0,0,0,0,0.232,14,0,0.28,na,2,0,0,0
1010105,2017/3/21,Tuesday,21,16,356,0.045,na,3920,2,0.125,1960,2.5,0.232,14,245,0.28,na,2,0,0,0
1010105,2017/3/21,Tuesday,22,26,204,0.127,na,3220,1,0.038,3220,3,0.232,14,123.8461538,0.28,na,2,0,0,0
1010105,2017/3/22,Wednesday,13,3,114,0.026,na,1787,1,0.333,1787,7,0.308,19.3,595.6666667,0.326,na,3,0,0,0
1010105,2017/3/22,Wednesday,14,3,75,0.04,na,0,0,0,0,0,0.308,19.3,0,0.326,na,3,0,0,0
1010105,2017/3/22,Wednesday,15,2,175,0.011,na,4800,3,1.5,1600,1.67,0.308,19.3,2400,0.326,na,3,0,0,0
1010105,2017/3/22,Wednesday,16,5,213,0.023,na,0,0,0,0,0,0.308,19.3,0,0.326,na,3,0,0,0
1010105,2017/3/22,Wednesday,17,4,222,0.018,na,0,1,0.25,0,4,0.308,19.3,0,0.326,na,3,0,0,0
1010105,2017/3/22,Wednesday,18,7,200,0.035,na,1196,1,0.143,1196,4,0.308,19.3,170.8571429,0.326,na,3,0,0,0
1010105,2017/3/22,Wednesday,19,9,266,0.034,na,5240,3,0.333,1747,1.33,0.308,19.3,582.2222222,0.326,na,3,0,0,0
1010105,2017/3/22,Wednesday,20,17,263,0.065,na,5802,4,0.235,1451,2,0.308,19.3,341.2941176,0.326,na,3,0,0,0
1010105,2017/3/22,Wednesday,21,10,247,0.04,na,0,0,0,0,0,0.308,19.3,0,0.326,na,3,0,0,0
1010105,2017/3/22,Wednesday,22,1,142,0.007,na,0,0,0,0,0,0.308,19.3,0,0.326,na,3,0,0,0
1010105,2017/3/23,Thursday,13,11,82,0.134,na,4160,1,0.091,4160,7,0.249,14.5,378.1818182,0.316,na,4,0,0,0
1010105,2017/3/23,Thursday,14,5,90,0.056,na,1290,1,0.2,1290,1,0.249,14.5,258,0.316,na,4,0,0,0
1010105,2017/3/23,Thursday,15,6,188,0.032,na,4940,3,0.5,1647,1.67,0.249,14.5,823.3333333,0.316,na,4,0,0,0
1010105,2017/3/23,Thursday,16,13,203,0.064,na,2160,1,0.077,2160,3,0.249,14.5,166.1538462,0.316,na,4,0,0,0
1010105,2017/3/23,Thursday,17,4,244,0.016,na,0,0,0,0,0,0.249,14.5,0,0.316,na,4,0,0,0
1010105,2017/3/23,Thursday,18,11,299,0.037,Rain,2760,2,0.182,1380,1,0.249,14.5,250.9090909,0.316,64,4,0,0,0
1010105,2017/3/23,Thursday,19,14,425,0.033,Rain,0,0,0,0,0,0.249,14.5,0,0.316,64,4,0,0,0
1010105,2017/3/23,Thursday,20,13,518,0.025,Rain,2540,1,0.077,2540,2,0.249,14.5,195.3846154,0.316,63,4,0,0,0
1010105,2017/3/23,Thursday,21,25,482,0.052,Rain,2280,1,0.04,2280,2,0.249,14.5,91.2,0.316,63,4,0,0,0
1010105,2017/3/23,Thursday,22,20,347,0.058,Rain,6080,1,0.05,6080,10,0.249,14.5,304,0.316,62,4,0,0,0
1010105,2017/3/24,Friday,13,3,90,0.033,Cloudy,0,0,0,0,0,0.251,12.5,0,0.304,68,5,0,0,0
1010105,2017/3/24,Friday,14,1,102,0.01,Rain,230,1,1,230,1,0.251,12.5,230,0.304,67,5,0,0,0
1010105,2017/3/24,Friday,15,3,135,0.022,Rain,0,0,0,0,0,0.251,12.5,0,0.304,68,5,0,0,0
1010105,2017/3/24,Friday,16,9,200,0.045,Rain,1060,1,0.111,1060,1,0.251,12.5,117.7777778,0.304,66,5,0,0,0
1010105,2017/3/24,Friday,17,5,290,0.017,Rain,1480,1,0.2,1480,1,0.251,12.5,296,0.304,64,5,0,0,0
1010105,2017/3/24,Friday,18,2,321,0.006,Rain,0,0,0,0,0,0.251,12.5,0,0.304,64,5,0,0,0
1010105,2017/3/24,Friday,19,11,469,0.023,Rain,0,0,0,0,0,0.251,12.5,0,0.304,64,5,0,0,0
1010105,2017/3/24,Friday,20,25,476,0.053,Rain,5890,3,0.12,1963,1.67,0.251,12.5,235.6,0.304,64,5,0,0,0
1010105,2017/3/24,Friday,21,20,436,0.046,Rain,1680,1,0.05,1680,1,0.251,12.5,84,0.304,64,5,0,0,0
1010105,2017/3/24,Friday,22,34,357,0.095,Rain,0,0,0,0,0,0.251,12.5,0,0.304,65,5,0,0,0
1010105,2017/3/25,Saturday,13,14,118,0.119,Rain,2420,2,0.143,1210,2,0.239,12.4,172.8571429,0.251,71,6,1,0,0
1010105,2017/3/25,Saturday,14,4,172,0.023,Rain,1980,1,0.25,1980,1,0.239,12.4,495,0.251,71,6,1,0,0
1010105,2017/3/25,Saturday,15,8,169,0.047,Rain,4009,4,0.5,1002,1,0.239,12.4,501.125,0.251,69,6,1,0,0
1010105,2017/3/25,Saturday,16,11,222,0.05,Rain,1356,2,0.182,678,1,0.239,12.4,123.2727273,0.251,65,6,1,0,0
1010105,2017/3/25,Saturday,17,10,343,0.029,Rain,0,0,0,0,0,0.239,12.4,0,0.251,62,6,1,0,0
1010105,2017/3/25,Saturday,18,15,409,0.037,Rain,2870,2,0.133,1435,2.5,0.239,12.4,191.3333333,0.251,61,6,1,0,0
1010105,2017/3/25,Saturday,19,45,561,0.08,Rain,8650,4,0.089,2163,1.75,0.239,12.4,192.2222222,0.251,61,6,1,0,0
1010105,2017/3/25,Saturday,20,64,768,0.083,Rain,1370,1,0.016,1370,3,0.239,12.4,21.40625,0.251,57,6,1,0,0
1010105,2017/3/25,Saturday,21,58,838,0.069,Rain,16229,5,0.086,3246,2.8,0.239,12.4,279.8103448,0.251,57,6,1,0,0
1010105,2017/3/25,Saturday,22,48,591,0.081,Cloudy,9449,2,0.042,4725,5.5,0.239,12.4,196.8541667,0.251,58,6,1,0,0
1010105,2017/3/26,Sunday,13,21,135,0.156,Rain,2660,1,0.048,2660,2,0.246,12.8,126.6666667,0.278,52,7,1,0,0
1010105,2017/3/26,Sunday,14,11,233,0.047,Rain,6070,4,0.364,1518,1.25,0.246,12.8,551.8181818,0.278,52,7,1,0,0
1010105,2017/3/26,Sunday,15,6,193,0.031,Rain,0,0,0,0,0,0.246,12.8,0,0.278,52,7,1,0,0
1010105,2017/3/26,Sunday,16,9,193,0.047,Rain,379,1,0.111,379,1,0.246,12.8,42.11111111,0.278,51,7,1,0,0
1010105,2017/3/26,Sunday,17,19,246,0.077,Rain,3460,1,0.053,3460,2,0.246,12.8,182.1052632,0.278,50,7,1,0,0
1010105,2017/3/26,Sunday,18,16,298,0.054,Rain,2760,2,0.125,1380,1,0.246,12.8,172.5,0.278,51,7,1,0,0
1010105,2017/3/26,Sunday,19,28,428,0.065,Rain,4060,2,0.071,2030,1.5,0.246,12.8,145,0.278,50,7,1,0,0
1010105,2017/3/26,Sunday,20,29,456,0.064,Rain,2859,2,0.069,1430,1,0.246,12.8,98.5862069,0.278,49,7,1,0,0
1010105,2017/3/26,Sunday,21,32,437,0.073,Rain,2480,1,0.031,2480,1,0.246,12.8,77.5,0.278,50,7,1,0,0
1010105,2017/3/26,Sunday,22,12,344,0.035,Rain,3440,2,0.167,1720,1,0.246,12.8,286.6666667,0.278,51,7,1,0,0
1010105,2017/3/27,Monday,13,4,85,0.047,Cloudy,2480,1,0.25,2480,1,0.245,11.7,620,0.342,68,1,0,0,0
1010105,2017/3/27,Monday,14,5,87,0.057,Cloudy,1110,1,0.2,1110,2,0.245,11.7,222,0.342,68,1,0,0,0
1010105,2017/3/27,Monday,15,6,124,0.048,Cloudy,0,0,0,0,0,0.245,11.7,0,0.342,67,1,0,0,0
1010105,2017/3/27,Monday,16,7,184,0.038,Cloudy,0,0,0,0,0,0.245,11.7,0,0.342,63,1,0,0,0
1010105,2017/3/27,Monday,17,2,244,0.008,Cloudy,0,0,0,0,0,0.245,11.7,0,0.342,62,1,0,0,0
1010105,2017/3/27,Monday,18,1,227,0.004,Cloudy,2375,1,1,2375,2,0.245,11.7,2375,0.342,62,1,0,0,0
1010105,2017/3/27,Monday,19,4,260,0.015,na,1670,1,0.25,1670,3,0.245,11.7,417.5,0.342,na,1,0,0,0
1010105,2017/3/27,Monday,20,16,266,0.06,na,1060,1,0.063,1060,1,0.245,11.7,66.25,0.342,na,1,0,0,0
1010105,2017/3/27,Monday,21,7,251,0.028,na,3828,3,0.429,1276,1.33,0.245,11.7,546.8571429,0.342,na,1,0,0,0
1010105,2017/3/27,Monday,22,5,96,0.052,na,0,0,0,0,0,0.245,11.7,0,0.342,na,1,0,0,0
1010105,2017/3/28,Tuesday,13,2,94,0.021,Cloudy,960,1,0.5,960,1,0.231,14.5,480,0.329,68,2,0,0,0
1010105,2017/3/28,Tuesday,14,0,81,0,Cloudy,0,0,0,0,0,0.231,14.5,0,0.329,68,2,0,0,0
1010105,2017/3/28,Tuesday,15,0,106,0,Cloudy,2967,1,0,2967,5,0.231,14.5,0,0.329,67,2,0,0,0
1010105,2017/3/28,Tuesday,16,3,124,0.024,Cloudy,0,0,0,0,0,0.231,14.5,0,0.329,63,2,0,0,0
1010105,2017/3/28,Tuesday,17,2,260,0.008,Cloudy,1480,1,0.5,1480,1,0.231,14.5,740,0.329,62,2,0,0,0
1010105,2017/3/28,Tuesday,18,7,250,0.028,Cloudy,4820,3,0.429,1607,1.33,0.231,14.5,688.5714286,0.329,62,2,0,0,0
1010105,2017/3/28,Tuesday,19,12,400,0.03,na,1880,1,0.083,1880,1,0.231,14.5,156.6666667,0.329,na,2,0,0,0
1010105,2017/3/28,Tuesday,20,20,464,0.043,na,2360,2,0.1,1180,2,0.231,14.5,118,0.329,na,2,0,0,0
1010105,2017/3/28,Tuesday,21,25,396,0.063,na,0,0,0,0,0,0.231,14.5,0,0.329,na,2,0,0,0
1010105,2017/3/28,Tuesday,22,34,316,0.108,na,0,0,0,0,0,0.231,14.5,0,0.329,na,2,0,0,0
1010105,2017/3/29,Wednesday,13,9,93,0.097,Cloudy,2480,1,0.111,2480,1,0.287,12.8,275.5555556,0.358,68,3,0,0,0
1010105,2017/3/29,Wednesday,14,3,80,0.038,Cloudy,7400,4,1.333,1850,1,0.287,12.8,2466.666667,0.358,68,3,0,0,0
1010105,2017/3/29,Wednesday,15,8,115,0.07,Cloudy,1060,1,0.125,1060,1,0.287,12.8,132.5,0.358,67,3,0,0,0
1010105,2017/3/29,Wednesday,16,2,152,0.013,Cloudy,0,0,0,0,0,0.287,12.8,0,0.358,63,3,0,0,0
1010105,2017/3/29,Wednesday,17,5,187,0.027,Cloudy,2480,1,0.2,2480,1,0.287,12.8,496,0.358,62,3,0,0,0
1010105,2017/3/29,Wednesday,18,2,244,0.008,Cloudy,1880,1,0.5,1880,1,0.287,12.8,940,0.358,62,3,0,0,0
1010105,2017/3/29,Wednesday,19,13,231,0.056,na,3550,2,0.154,1775,2,0.287,12.8,273.0769231,0.358,na,3,0,0,0
1010105,2017/3/29,Wednesday,20,9,214,0.042,na,5040,2,0.222,2520,2.5,0.287,12.8,560,0.358,na,3,0,0,0
1010105,2017/3/29,Wednesday,21,9,207,0.043,na,1280,1,0.111,1280,1,0.287,12.8,142.2222222,0.358,na,3,0,0,0
1010105,2017/3/29,Wednesday,22,9,136,0.066,na,0,0,0,0,0,0.287,12.8,0,0.358,na,3,0,0,0
1010105,2017/3/30,Thursday,13,5,103,0.049,Rain,0,0,0,0,0,0.273,12.3,0,0.299,73,4,0,0,0
1010105,2017/3/30,Thursday,14,7,80,0.088,Rain,0,0,0,0,0,0.273,12.3,0,0.299,71,4,0,0,0
1010105,2017/3/30,Thursday,15,0,106,0,Rain,0,0,0,0,0,0.273,12.3,0,0.299,72,4,0,0,0
1010105,2017/3/30,Thursday,16,6,196,0.031,Rain,1280,1,0.167,1280,1,0.273,12.3,213.3333333,0.299,71,4,0,0,0
1010105,2017/3/30,Thursday,17,7,295,0.024,Rain,0,0,0,0,0,0.273,12.3,0,0.299,70,4,0,0,0
1010105,2017/3/30,Thursday,18,11,278,0.04,Rain,770,1,0.091,770,1,0.273,12.3,70,0.299,70,4,0,0,0
1010105,2017/3/30,Thursday,19,10,404,0.025,Rain,2480,1,0.1,2480,1,0.273,12.3,248,0.299,69,4,0,0,0
1010105,2017/3/30,Thursday,20,10,402,0.025,Cloudy,2940,2,0.2,1470,1,0.273,12.3,294,0.299,69,4,0,0,0
1010105,2017/3/30,Thursday,21,10,340,0.029,Cloudy,1470,1,0.1,1470,2,0.273,12.3,147,0.299,69,4,0,0,0
1010105,2017/3/30,Thursday,22,18,311,0.058,Cloudy,0,0,0,0,0,0.273,12.3,0,0.299,68,4,0,0,0
1010105,2017/3/31,Friday,13,9,96,0.094,Cloudy,2470,1,0.111,2470,3,0.258,10.5,274.4444444,0.303,75,5,0,0,0
1010105,2017/3/31,Friday,14,5,120,0.042,Cloudy,1980,1,0.2,1980,1,0.258,10.5,396,0.303,76,5,0,0,0
1010105,2017/3/31,Friday,15,9,164,0.055,Cloudy,5000,3,0.333,1667,1.33,0.258,10.5,555.5555556,0.303,76,5,0,0,0
1010105,2017/3/31,Friday,16,10,190,0.053,Rain,860,1,0.1,860,1,0.258,10.5,86,0.303,76,5,0,0,0
1010105,2017/3/31,Friday,17,12,299,0.04,Rain,6240,3,0.25,2080,1.33,0.258,10.5,520,0.303,74,5,0,0,0
1010105,2017/3/31,Friday,18,8,312,0.026,Rain,3440,2,0.25,1720,1,0.258,10.5,430,0.303,72,5,0,0,0
1010105,2017/3/31,Friday,19,21,526,0.04,Rain,6140,3,0.143,2047,1.67,0.258,10.5,292.3809524,0.303,68,5,0,0,0
1010105,2017/3/31,Friday,20,26,555,0.047,Rain,1280,1,0.038,1280,1,0.258,10.5,49.23076923,0.303,65,5,0,0,0
1010105,2017/3/31,Friday,21,26,625,0.042,Rain,5660,4,0.154,1415,1.75,0.258,10.5,217.6923077,0.303,62,5,0,0,0
1010105,2017/3/31,Friday,22,25,445,0.056,Rain,0,0,0,0,0,0.258,10.5,0,0.303,62,5,0,0,0
1010105,2017/4/1,Saturday,13,12,193,0.062,Rain,1838,2,0.167,919,1,0.239,11.4,153.1666667,0.219,57,6,1,0,1
1010105,2017/4/1,Saturday,14,13,225,0.058,Rain,10428,6,0.462,1738,1.83,0.239,11.4,802.1538462,0.219,59,6,1,0,1
1010105,2017/4/1,Saturday,15,22,257,0.086,Rain,1960,1,0.045,1960,2,0.239,11.4,89.09090909,0.219,59,6,1,0,1
1010105,2017/4/1,Saturday,16,12,286,0.042,Rain,3488,4,0.333,872,1.75,0.239,11.4,290.6666667,0.219,60,6,1,0,1
1010105,2017/4/1,Saturday,17,18,285,0.063,Rain,2950,2,0.111,1475,2,0.239,11.4,163.8888889,0.219,57,6,1,0,1
1010105,2017/4/1,Saturday,18,37,390,0.095,Rain,3520,2,0.054,1760,2,0.239,11.4,95.13513514,0.219,56,6,1,0,1
1010105,2017/4/1,Saturday,19,34,584,0.058,Rain,7228,6,0.176,1205,1.33,0.239,11.4,212.5882353,0.219,55,6,1,0,1
1010105,2017/4/1,Saturday,20,66,765,0.086,Rain,3930,2,0.03,1965,3,0.239,11.4,59.54545455,0.219,55,6,1,0,1
1010105,2017/4/1,Saturday,21,43,773,0.056,Rain,4810,3,0.07,1603,2.67,0.239,11.4,111.8604651,0.219,54,6,1,0,1
1010105,2017/4/1,Saturday,22,22,538,0.041,Rain,940,2,0.091,470,1,0.239,11.4,42.72727273,0.219,53,6,1,0,1
1010105,2017/4/2,Sunday,13,19,131,0.145,Cloudy,15130,5,0.263,3026,4.2,0.246,10.6,796.3157895,0.194,63,7,1,0,1
1010105,2017/4/2,Sunday,14,14,154,0.091,Cloudy,1088,1,0.071,1088,2,0.246,10.6,77.71428571,0.194,63,7,1,0,1
1010105,2017/4/2,Sunday,15,10,202,0.05,Cloudy,4938,3,0.3,1646,3.33,0.246,10.6,493.8,0.194,64,7,1,0,1
1010105,2017/4/2,Sunday,16,14,239,0.059,Cloudy,2408,2,0.143,1204,2,0.246,10.6,172,0.194,60,7,1,0,1
1010105,2017/4/2,Sunday,17,10,332,0.03,Cloudy,3529,1,0.1,3529,10,0.246,10.6,352.9,0.194,58,7,1,0,1
1010105,2017/4/2,Sunday,18,30,394,0.076,Cloudy,3440,2,0.067,1720,1.5,0.246,10.6,114.6666667,0.194,57,7,1,0,1
1010105,2017/4/2,Sunday,19,44,635,0.069,Sunny,16758,8,0.182,2095,2.5,0.246,10.6,380.8636364,0.194,56,7,1,0,1
1010105,2017/4/2,Sunday,20,81,918,0.088,Sunny,15755,9,0.111,1751,2.56,0.246,10.6,194.5061728,0.194,55,7,1,0,1
1010105,2017/4/2,Sunday,21,85,902,0.094,Sunny,2950,2,0.024,1475,2,0.246,10.6,34.70588235,0.194,54,7,1,0,1
1010105,2017/4/2,Sunday,22,57,614,0.093,Sunny,3860,2,0.035,1930,2.5,0.246,10.6,67.71929825,0.194,53,7,1,0,1
1010105,2017/4/3,Monday,13,6,112,0.054,Cloudy,11098,6,1,1850,2.5,0.216,9.2,1849.666667,0.231,67,1,0,0,1
1010105,2017/4/3,Monday,14,23,165,0.139,Cloudy,1060,1,0.043,1060,1,0.216,9.2,46.08695652,0.231,67,1,0,0,1
1010105,2017/4/3,Monday,15,16,237,0.068,Cloudy,4940,2,0.125,2470,3.5,0.216,9.2,308.75,0.231,67,1,0,0,1
1010105,2017/4/3,Monday,16,11,222,0.05,Cloudy,3960,2,0.182,1980,1.5,0.216,9.2,360,0.231,66,1,0,0,1
1010105,2017/4/3,Monday,17,15,279,0.054,Cloudy,4234,2,0.133,2117,3.5,0.216,9.2,282.2666667,0.231,64,1,0,0,1
1010105,2017/4/3,Monday,18,16,335,0.048,Cloudy,14590,9,0.563,1621,2.11,0.216,9.2,911.875,0.231,62,1,0,0,1
1010105,2017/4/3,Monday,19,35,423,0.083,Cloudy,4340,2,0.057,2170,2,0.216,9.2,124,0.231,60,1,0,0,1
1010105,2017/4/3,Monday,20,31,514,0.06,Cloudy,3738,3,0.097,1246,2,0.216,9.2,120.5806452,0.231,59,1,0,0,1
1010105,2017/4/3,Monday,21,29,393,0.074,Cloudy,678,1,0.034,678,1,0.216,9.2,23.37931034,0.231,59,1,0,0,1
1010105,2017/4/3,Monday,22,20,289,0.069,Cloudy,0,0,0,0,0,0.216,9.2,0,0.231,59,1,0,0,1
1010105,2017/4/4,Tuesday,13,7,120,0.058,Cloudy,6709,5,0.714,1342,2.2,0.257,12.6,958.4285714,0.273,70,2,0,1,1
1010105,2017/4/4,Tuesday,14,15,151,0.099,Cloudy,9050,5,0.333,1810,2,0.257,12.6,603.3333333,0.273,69,2,0,1,1
1010105,2017/4/4,Tuesday,15,11,178,0.062,Cloudy,1999,2,0.182,1000,1.5,0.257,12.6,181.7272727,0.273,69,2,0,1,1
1010105,2017/4/4,Tuesday,16,9,202,0.045,Cloudy,7309,2,0.222,3655,5,0.257,12.6,812.1111111,0.273,68,2,0,1,1
1010105,2017/4/4,Tuesday,17,12,263,0.046,Cloudy,857,2,0.167,429,1.5,0.257,12.6,71.41666667,0.273,66,2,0,1,1
1010105,2017/4/4,Tuesday,18,29,353,0.082,Cloudy,6860,5,0.172,1372,1.8,0.257,12.6,236.5517241,0.273,64,2,0,1,1
1010105,2017/4/4,Tuesday,19,54,529,0.102,Cloudy,5890,3,0.056,1963,3.33,0.257,12.6,109.0740741,0.273,63,2,0,1,1
1010105,2017/4/4,Tuesday,20,31,589,0.053,Cloudy,1480,1,0.032,1480,1,0.257,12.6,47.74193548,0.273,63,2,0,1,1
1010105,2017/4/4,Tuesday,21,40,571,0.07,Cloudy,1570,1,0.025,1570,3,0.257,12.6,39.25,0.273,61,2,0,1,1
1010105,2017/4/4,Tuesday,22,42,349,0.12,Cloudy,0,0,0,0,0,0.257,12.6,0,0.273,61,2,0,1,1
1010105,2017/4/5,Wednesday,13,8,96,0.083,Cloudy,670,1,0.125,670,1,0.266,11.3,83.75,0.355,73,3,0,0,0
1010105,2017/4/5,Wednesday,14,6,108,0.056,Cloudy,0,0,0,0,0,0.266,11.3,0,0.355,74,3,0,0,0
1010105,2017/4/5,Wednesday,15,5,112,0.045,Cloudy,0,0,0,0,0,0.266,11.3,0,0.355,73,3,0,0,0
1010105,2017/4/5,Wednesday,16,4,142,0.028,Cloudy,2590,3,0.75,863,1,0.266,11.3,647.5,0.355,72,3,0,0,0
1010105,2017/4/5,Wednesday,17,3,174,0.017,Cloudy,3020,2,0.667,1510,1,0.266,11.3,1006.666667,0.355,71,3,0,0,0
1010105,2017/4/5,Wednesday,18,7,199,0.035,Cloudy,0,0,0,0,0,0.266,11.3,0,0.355,69,3,0,0,0
1010105,2017/4/5,Wednesday,19,6,216,0.028,Cloudy,3930,2,0.333,1965,2,0.266,11.3,655,0.355,66,3,0,0,0
1010105,2017/4/5,Wednesday,20,9,304,0.03,Cloudy,1920,2,0.222,960,1,0.266,11.3,213.3333333,0.355,67,3,0,0,0
1010105,2017/4/5,Wednesday,21,12,248,0.048,Cloudy,0,0,0,0,0,0.266,11.3,0,0.355,67,3,0,0,0
1010105,2017/4/5,Wednesday,22,6,103,0.058,Cloudy,0,0,0,0,0,0.266,11.3,0,0.355,67,3,0,0,0
1010105,2017/4/6,Thursday,13,8,89,0.09,Rain,6599,4,0.5,1650,1.75,0.221,14,824.875,0.303,72,4,0,0,0
1010105,2017/4/6,Thursday,14,4,90,0.044,Rain,5240,3,0.75,1747,1,0.221,14,1310,0.303,72,4,0,0,0
1010105,2017/4/6,Thursday,15,9,130,0.069,Rain,0,0,0,0,0,0.221,14,0,0.303,71,4,0,0,0
1010105,2017/4/6,Thursday,16,6,146,0.041,Rain,960,1,0.167,960,1,0.221,14,160,0.303,71,4,0,0,0
1010105,2017/4/6,Thursday,17,10,247,0.04,Rain,1100,1,0.1,1100,2,0.221,14,110,0.303,70,4,0,0,0
1010105,2017/4/6,Thursday,18,3,269,0.011,Rain,0,0,0,0,0,0.221,14,0,0.303,69,4,0,0,0
1010105,2017/4/6,Thursday,19,23,386,0.06,Rain,2120,1,0.043,2120,2,0.221,14,92.17391304,0.303,69,4,0,0,0
1010105,2017/4/6,Thursday,20,29,458,0.063,Cloudy,1480,1,0.034,1480,1,0.221,14,51.03448276,0.303,69,4,0,0,0
1010105,2017/4/6,Thursday,21,24,452,0.053,Cloudy,1099,1,0.042,1099,2,0.221,14,45.79166667,0.303,68,4,0,0,0
1010105,2017/4/6,Thursday,22,21,360,0.058,Cloudy,0,0,0,0,0,0.221,14,0,0.303,69,4,0,0,0
1010105,2017/4/7,Friday,13,7,92,0.076,Cloudy,1060,1,0.143,1060,2,0.251,10.9,151.4285714,0.304,74,5,0,0,0
1010105,2017/4/7,Friday,14,4,84,0.048,Cloudy,0,0,0,0,0,0.251,10.9,0,0.304,77,5,0,0,0
1010105,2017/4/7,Friday,15,13,130,0.1,Rain,1480,1,0.077,1480,1,0.251,10.9,113.8461538,0.304,80,5,0,0,0
1010105,2017/4/7,Friday,16,1,179,0.006,Rain,3602,1,1,3602,3,0.251,10.9,3602,0.304,78,5,0,0,0
1010105,2017/4/7,Friday,17,6,245,0.024,Rain,1790,2,0.333,895,1.5,0.251,10.9,298.3333333,0.304,75,5,0,0,0
1010105,2017/4/7,Friday,18,10,285,0.035,Cloudy,5940,1,0.1,5940,4,0.251,10.9,594,0.304,74,5,0,0,0
1010105,2017/4/7,Friday,19,18,520,0.035,Cloudy,4230,2,0.111,2115,2,0.251,10.9,235,0.304,71,5,0,0,0
1010105,2017/4/7,Friday,20,41,538,0.076,Cloudy,6120,3,0.073,2040,1.67,0.251,10.9,149.2682927,0.304,69,5,0,0,0
1010105,2017/4/7,Friday,21,45,652,0.069,Cloudy,6657,4,0.089,1664,1.25,0.251,10.9,147.9333333,0.304,68,5,0,0,0
1010105,2017/4/7,Friday,22,31,437,0.071,Cloudy,0,0,0,0,0,0.251,10.9,0,0.304,68,5,0,0,0
1010105,2017/4/8,Saturday,13,13,128,0.102,Rain,5930,3,0.231,1977,2.33,0.226,10.9,456.1538462,0.233,80,6,1,0,0
1010105,2017/4/8,Saturday,14,6,148,0.041,Rain,4717,4,0.667,1179,2,0.226,10.9,786.1666667,0.233,79,6,1,0,0
1010105,2017/4/8,Saturday,15,5,227,0.022,Rain,4240,2,0.4,2120,2,0.226,10.9,848,0.233,79,6,1,0,0
1010105,2017/4/8,Saturday,16,9,275,0.033,Rain,5257,3,0.333,1752,2.33,0.226,10.9,584.1111111,0.233,79,6,1,0,0
1010105,2017/4/8,Saturday,17,16,323,0.05,Rain,4630,2,0.125,2315,2,0.226,10.9,289.375,0.233,78,6,1,0,0
1010105,2017/4/8,Saturday,18,31,470,0.066,Rain,1430,2,0.065,715,1,0.226,10.9,46.12903226,0.233,75,6,1,0,0
1010105,2017/4/8,Saturday,19,47,590,0.08,Rain,10490,8,0.17,1311,1.75,0.226,10.9,223.1914894,0.233,72,6,1,0,0
1010105,2017/4/8,Saturday,20,64,852,0.075,Cloudy,7070,5,0.078,1414,1.4,0.226,10.9,110.46875,0.233,71,6,1,0,0
