StoreNumber,Date,Weekday,Time,InstoreTraffic,StorefrontTraffic,WindowsConversion,Weather,Revenue,Transaction,Conversion,ATV,UPT,EfficientVisit,VisitDuration,per,RepeatCustomer,Temperature,WeekNumber,normal_vacation,special_vacation,consistent_vacation
1010106,2017/1/1,Sunday,12,27,207,0.13,Sunny,9210,6,0.222,1535,1.83,0.503,10.2,341.1111111,0.07,71,7,1,1,1
1010106,2017/1/1,Sunday,13,36,209,0.172,Sunny,7821,8,0.222,978,1,0.503,10.2,217.25,0.07,71,7,1,1,1
1010106,2017/1/1,Sunday,14,50,379,0.132,Sunny,2240,2,0.04,1120,1,0.503,10.2,44.8,0.07,70,7,1,1,1
1010106,2017/1/1,Sunday,15,75,540,0.139,Sunny,24869,14,0.187,1776,2.07,0.503,10.2,331.5866667,0.07,72,7,1,1,1
1010106,2017/1/1,Sunday,16,123,581,0.212,Sunny,13019,7,0.057,1860,2.14,0.503,10.2,105.8455285,0.07,70,7,1,1,1
1010106,2017/1/1,Sunday,17,110,678,0.162,Sunny,7628,5,0.045,1526,1.8,0.503,10.2,69.34545455,0.07,70,7,1,1,1
1010106,2017/1/1,Sunday,18,88,678,0.13,Sunny,8340,6,0.068,1390,2,0.503,10.2,94.77272727,0.07,67,7,1,1,1
1010106,2017/1/1,Sunday,19,88,556,0.158,Sunny,15240,8,0.091,1905,1.63,0.503,10.2,173.1818182,0.07,67,7,1,1,1
1010106,2017/1/1,Sunday,20,127,545,0.233,Sunny,14440,8,0.063,1805,1.75,0.503,10.2,113.7007874,0.07,65,7,1,1,1
1010106,2017/1/1,Sunday,21,97,493,0.197,Sunny,4480,3,0.031,1493,2,0.503,10.2,46.18556701,0.07,65,7,1,1,1
1010106,2017/1/2,Monday,12,41,233,0.176,Sunny,5498,4,0.098,1375,1.5,0.526,10.9,134.097561,0.091,68,1,0,0,1
1010106,2017/1/2,Monday,13,32,264,0.121,Cloudy,14111,8,0.25,1764,1.75,0.526,10.9,440.96875,0.091,68,1,0,0,1
1010106,2017/1/2,Monday,14,83,424,0.196,Cloudy,31249,11,0.133,2841,2.91,0.526,10.9,376.4939759,0.091,68,1,0,0,1
1010106,2017/1/2,Monday,15,105,521,0.202,Cloudy,13430,7,0.067,1919,2.29,0.526,10.9,127.9047619,0.091,68,1,0,0,1
1010106,2017/1/2,Monday,16,81,554,0.146,Cloudy,1580,1,0.012,1580,3,0.526,10.9,19.50617284,0.091,68,1,0,0,1
1010106,2017/1/2,Monday,17,56,555,0.101,Cloudy,10530,5,0.089,2106,2,0.526,10.9,188.0357143,0.091,68,1,0,0,1
1010106,2017/1/2,Monday,18,91,579,0.157,Cloudy,10500,7,0.077,1500,1.43,0.526,10.9,115.3846154,0.091,68,1,0,0,1
1010106,2017/1/2,Monday,19,105,474,0.222,Cloudy,9860,6,0.057,1643,1.17,0.526,10.9,93.9047619,0.091,68,1,0,0,1
1010106,2017/1/2,Monday,20,111,434,0.256,Cloudy,16845,8,0.072,2106,2.38,0.526,10.9,151.7567568,0.091,67,1,0,0,1
1010106,2017/1/2,Monday,21,52,268,0.194,Cloudy,1570,1,0.019,1570,2,0.526,10.9,30.19230769,0.091,68,1,0,0,1
1010106,2017/1/3,Tuesday,12,14,149,0.094,Cloudy,1280,1,0.071,1280,1,0.502,11.1,91.42857143,0.175,68,2,0,0,0
1010106,2017/1/3,Tuesday,13,22,167,0.132,Cloudy,0,0,0,0,0,0.502,11.1,0,0.175,68,2,0,0,0
1010106,2017/1/3,Tuesday,14,24,176,0.136,Cloudy,4770,4,0.167,1193,1,0.502,11.1,198.75,0.175,68,2,0,0,0
1010106,2017/1/3,Tuesday,15,16,137,0.117,Cloudy,5400,3,0.188,1800,1.33,0.502,11.1,337.5,0.175,68,2,0,0,0
1010106,2017/1/3,Tuesday,16,21,155,0.135,Cloudy,3800,3,0.143,1267,1,0.502,11.1,180.952381,0.175,70,2,0,0,0
1010106,2017/1/3,Tuesday,17,26,213,0.122,Cloudy,5578,4,0.154,1395,1.25,0.502,11.1,214.5384615,0.175,70,2,0,0,0
1010106,2017/1/3,Tuesday,18,30,223,0.135,Cloudy,5350,2,0.067,2675,1.5,0.502,11.1,178.3333333,0.175,69,2,0,0,0
1010106,2017/1/3,Tuesday,19,28,303,0.092,Cloudy,5119,3,0.107,1706,1.67,0.502,11.1,182.8214286,0.175,70,2,0,0,0
1010106,2017/1/3,Tuesday,20,41,221,0.186,Cloudy,9730,4,0.098,2433,2.5,0.502,11.1,237.3170732,0.175,70,2,0,0,0
1010106,2017/1/3,Tuesday,21,35,194,0.18,Cloudy,2820,2,0.057,1410,1.5,0.502,11.1,80.57142857,0.175,70,2,0,0,0
1010106,2017/1/4,Wednesday,12,7,156,0.045,Sunny,1960,1,0.143,1960,3,0.457,11.2,280,0.195,73,3,0,0,0
1010106,2017/1/4,Wednesday,13,12,133,0.09,Sunny,5340,2,0.167,2670,1.5,0.457,11.2,445,0.195,73,3,0,0,0
1010106,2017/1/4,Wednesday,14,8,128,0.063,Sunny,0,0,0,0,0,0.457,11.2,0,0.195,71,3,0,0,0
1010106,2017/1/4,Wednesday,15,21,158,0.133,Sunny,3920,2,0.095,1960,2.5,0.457,11.2,186.6666667,0.195,73,3,0,0,0
1010106,2017/1/4,Wednesday,16,18,175,0.103,Sunny,2370,3,0.167,790,1,0.457,11.2,131.6666667,0.195,72,3,0,0,0
1010106,2017/1/4,Wednesday,17,25,257,0.097,Sunny,678,1,0.04,678,1,0.457,11.2,27.12,0.195,71,3,0,0,0
1010106,2017/1/4,Wednesday,18,25,296,0.084,Sunny,4930,3,0.12,1643,1,0.457,11.2,197.2,0.195,70,3,0,0,0
1010106,2017/1/4,Wednesday,19,35,308,0.114,Sunny,7440,5,0.143,1488,1.8,0.457,11.2,212.5714286,0.195,70,3,0,0,0
1010106,2017/1/4,Wednesday,20,43,249,0.173,Sunny,13989,6,0.14,2332,2.17,0.457,11.2,325.3255814,0.195,70,3,0,0,0
1010106,2017/1/4,Wednesday,21,43,218,0.197,Sunny,4940,1,0.023,4940,4,0.457,11.2,114.8837209,0.195,70,3,0,0,0
1010106,2017/1/5,Thursday,12,8,165,0.048,Cloudy,1980,1,0.125,1980,1,0.432,11.6,247.5,0.195,71,4,0,0,0
1010106,2017/1/5,Thursday,13,11,174,0.063,Cloudy,1980,1,0.091,1980,1,0.432,11.6,180,0.195,71,4,0,0,0
1010106,2017/1/5,Thursday,14,9,165,0.055,Cloudy,4920,3,0.333,1640,1.33,0.432,11.6,546.6666667,0.195,71,4,0,0,0
1010106,2017/1/5,Thursday,15,14,169,0.083,Cloudy,0,0,0,0,0,0.432,11.6,0,0.195,71,4,0,0,0
1010106,2017/1/5,Thursday,16,14,157,0.089,Cloudy,2960,2,0.143,1480,1.5,0.432,11.6,211.4285714,0.195,71,4,0,0,0
1010106,2017/1/5,Thursday,17,24,214,0.112,Cloudy,4640,3,0.125,1547,1.67,0.432,11.6,193.3333333,0.195,71,4,0,0,0
1010106,2017/1/5,Thursday,18,36,292,0.123,Cloudy,7420,4,0.111,1855,1.5,0.432,11.6,206.1111111,0.195,71,4,0,0,0
1010106,2017/1/5,Thursday,19,44,326,0.135,Cloudy,19820,5,0.114,3964,2.6,0.432,11.6,450.4545455,0.195,69,4,0,0,0
1010106,2017/1/5,Thursday,20,37,257,0.144,Cloudy,1060,1,0.027,1060,1,0.432,11.6,28.64864865,0.195,68,4,0,0,0
1010106,2017/1/5,Thursday,21,31,225,0.138,Cloudy,1770,1,0.032,1770,2,0.432,11.6,57.09677419,0.195,68,4,0,0,0
1010106,2017/1/6,Friday,12,19,200,0.095,Rain,10470,4,0.211,2618,3,0.509,10.9,551.0526316,0.184,71,5,0,0,0
1010106,2017/1/6,Friday,13,9,217,0.041,Rain,2960,2,0.222,1480,2,0.509,10.9,328.8888889,0.184,71,5,0,0,0
1010106,2017/1/6,Friday,14,26,168,0.155,Cloudy,11470,6,0.231,1912,2.33,0.509,10.9,441.1538462,0.184,70,5,0,0,0
1010106,2017/1/6,Friday,15,16,185,0.086,Cloudy,10380,6,0.375,1730,2,0.509,10.9,648.75,0.184,71,5,0,0,0
1010106,2017/1/6,Friday,16,27,184,0.147,Cloudy,2760,2,0.074,1380,2,0.509,10.9,102.2222222,0.184,71,5,0,0,0
1010106,2017/1/6,Friday,17,26,251,0.104,Cloudy,10060,6,0.231,1677,1.67,0.509,10.9,386.9230769,0.184,70,5,0,0,0
1010106,2017/1/6,Friday,18,38,370,0.103,Cloudy,5650,5,0.132,1130,1.8,0.509,10.9,148.6842105,0.184,70,5,0,0,0
1010106,2017/1/6,Friday,19,57,379,0.15,Cloudy,5620,3,0.053,1873,1.67,0.509,10.9,98.59649123,0.184,70,5,0,0,0
1010106,2017/1/6,Friday,20,69,287,0.24,Cloudy,11040,5,0.072,2208,2.4,0.509,10.9,160,0.184,70,5,0,0,0
1010106,2017/1/6,Friday,21,50,244,0.205,Cloudy,4180,3,0.06,1393,1.67,0.509,10.9,83.6,0.184,70,5,0,0,0
1010106,2017/1/7,Saturday,12,42,317,0.132,Cloudy,6450,5,0.119,1290,2,0.496,10.5,153.5714286,0.119,70,6,1,0,0
1010106,2017/1/7,Saturday,13,36,343,0.105,Cloudy,10450,7,0.194,1493,2.14,0.496,10.5,290.2777778,0.119,70,6,1,0,0
1010106,2017/1/7,Saturday,14,73,430,0.17,Cloudy,13242,9,0.123,1471,1.89,0.496,10.5,181.3972603,0.119,70,6,1,0,0
1010106,2017/1/7,Saturday,15,78,513,0.152,Cloudy,21720,10,0.128,2172,2.4,0.496,10.5,278.4615385,0.119,70,6,1,0,0
1010106,2017/1/7,Saturday,16,89,516,0.172,Cloudy,19840,12,0.135,1653,2.25,0.496,10.5,222.9213483,0.119,70,6,1,0,0
1010106,2017/1/7,Saturday,17,83,584,0.142,Cloudy,12828,9,0.108,1425,2.22,0.496,10.5,154.5542169,0.119,70,6,1,0,0
1010106,2017/1/7,Saturday,18,95,568,0.167,Cloudy,14440,9,0.095,1604,2.56,0.496,10.5,152,0.119,70,6,1,0,0
1010106,2017/1/7,Saturday,19,91,429,0.212,Cloudy,10430,7,0.077,1490,2.29,0.496,10.5,114.6153846,0.119,70,6,1,0,0
1010106,2017/1/7,Saturday,20,105,481,0.218,Cloudy,16750,12,0.114,1396,2,0.496,10.5,159.5238095,0.119,70,6,1,0,0
1010106,2017/1/7,Saturday,21,113,386,0.293,Cloudy,11460,6,0.053,1910,2.5,0.496,10.5,101.4159292,0.119,69,6,1,0,0
1010106,2017/1/8,Sunday,12,47,307,0.153,Cloudy,9668,5,0.106,1934,3,0.512,10.8,205.7021277,0.128,66,7,1,0,0
1010106,2017/1/8,Sunday,13,46,343,0.134,Cloudy,22968,13,0.283,1767,2.46,0.512,10.8,499.3043478,0.128,64,7,1,0,0
1010106,2017/1/8,Sunday,14,59,367,0.161,Cloudy,11220,7,0.119,1603,2,0.512,10.8,190.1694915,0.128,64,7,1,0,0
1010106,2017/1/8,Sunday,15,112,478,0.234,Cloudy,24085,15,0.134,1606,2.33,0.512,10.8,215.0446429,0.128,64,7,1,0,0
1010106,2017/1/8,Sunday,16,92,459,0.2,Cloudy,17710,11,0.12,1610,2,0.512,10.8,192.5,0.128,64,7,1,0,0
1010106,2017/1/8,Sunday,17,104,552,0.188,Cloudy,14040,8,0.077,1755,1.88,0.512,10.8,135,0.128,64,7,1,0,0
1010106,2017/1/8,Sunday,18,92,467,0.197,Cloudy,9910,6,0.065,1652,2.33,0.512,10.8,107.7173913,0.128,64,7,1,0,0
1010106,2017/1/8,Sunday,19,114,419,0.272,Cloudy,15890,8,0.07,1986,2.75,0.512,10.8,139.3859649,0.128,64,7,1,0,0
1010106,2017/1/8,Sunday,20,89,387,0.23,Cloudy,26320,15,0.169,1755,2.4,0.512,10.8,295.7303371,0.128,64,7,1,0,0
1010106,2017/1/8,Sunday,21,65,255,0.255,Cloudy,10740,5,0.077,2148,2.8,0.512,10.8,165.2307692,0.128,64,7,1,0,0
1010106,2017/1/9,Monday,12,26,152,0.171,Cloudy,9420,4,0.154,2355,4.25,0.431,11.5,362.3076923,0.219,61,1,0,0,0
1010106,2017/1/9,Monday,13,26,202,0.129,Cloudy,10728,7,0.269,1533,1.86,0.431,11.5,412.6153846,0.219,62,1,0,0,0
1010106,2017/1/9,Monday,14,29,148,0.196,Cloudy,15968,7,0.241,2281,3.57,0.431,11.5,550.6206897,0.219,62,1,0,0,0
1010106,2017/1/9,Monday,15,37,150,0.247,Cloudy,10070,6,0.162,1678,1.83,0.431,11.5,272.1621622,0.219,63,1,0,0,0
1010106,2017/1/9,Monday,16,31,187,0.166,Cloudy,6020,2,0.065,3010,3.5,0.431,11.5,194.1935484,0.219,63,1,0,0,0
1010106,2017/1/9,Monday,17,30,200,0.15,Cloudy,0,0,0,0,0,0.431,11.5,0,0.219,63,1,0,0,0
1010106,2017/1/9,Monday,18,26,254,0.102,Cloudy,3159,4,0.154,790,1,0.431,11.5,121.5,0.219,62,1,0,0,0
1010106,2017/1/9,Monday,19,38,245,0.155,Cloudy,15940,10,0.263,1594,2,0.431,11.5,419.4736842,0.219,62,1,0,0,0
1010106,2017/1/9,Monday,20,49,222,0.221,Cloudy,5440,4,0.082,1360,1.75,0.431,11.5,111.0204082,0.219,61,1,0,0,0
1010106,2017/1/9,Monday,21,50,231,0.216,Cloudy,2560,1,0.02,2560,4,0.431,11.5,51.2,0.219,62,1,0,0,0
1010106,2017/1/10,Tuesday,12,19,184,0.103,Cloudy,8590,5,0.263,1718,2.4,0.453,12.8,452.1052632,0.222,68,2,0,0,0
1010106,2017/1/10,Tuesday,13,17,149,0.114,Cloudy,3530,2,0.118,1765,3.5,0.453,12.8,207.6470588,0.222,68,2,0,0,0
1010106,2017/1/10,Tuesday,14,20,174,0.115,Cloudy,2160,1,0.05,2160,3,0.453,12.8,108,0.222,68,2,0,0,0
1010106,2017/1/10,Tuesday,15,21,157,0.134,Cloudy,4740,3,0.143,1580,2,0.453,12.8,225.7142857,0.222,68,2,0,0,0
1010106,2017/1/10,Tuesday,16,16,194,0.082,Cloudy,13570,7,0.438,1939,2.43,0.453,12.8,848.125,0.222,68,2,0,0,0
1010106,2017/1/10,Tuesday,17,41,202,0.203,Cloudy,15220,9,0.22,1691,1.33,0.453,12.8,371.2195122,0.222,68,2,0,0,0
1010106,2017/1/10,Tuesday,18,30,267,0.112,Cloudy,6260,5,0.167,1252,2.2,0.453,12.8,208.6666667,0.222,66,2,0,0,0
1010106,2017/1/10,Tuesday,19,40,246,0.163,Cloudy,11960,6,0.15,1993,2.17,0.453,12.8,299,0.222,64,2,0,0,0
1010106,2017/1/10,Tuesday,20,57,281,0.203,Cloudy,6910,4,0.07,1728,2.75,0.453,12.8,121.2280702,0.222,66,2,0,0,0
1010106,2017/1/10,Tuesday,21,51,227,0.225,Cloudy,5520,3,0.059,1840,2,0.453,12.8,108.2352941,0.222,64,2,0,0,0
1010106,2017/1/11,Wednesday,12,19,379,0.05,Cloudy,4240,3,0.158,1413,2,0.48,13.8,223.1578947,0.254,69,3,0,0,0
1010106,2017/1/11,Wednesday,13,9,347,0.026,Cloudy,4800,4,0.444,1200,1.75,0.48,13.8,533.3333333,0.254,69,3,0,0,0
1010106,2017/1/11,Wednesday,14,38,265,0.143,Cloudy,14659,9,0.237,1629,2.33,0.48,13.8,385.7631579,0.254,68,3,0,0,0
1010106,2017/1/11,Wednesday,15,30,281,0.107,Cloudy,16140,3,0.1,5380,6.67,0.48,13.8,538,0.254,69,3,0,0,0
1010106,2017/1/11,Wednesday,16,31,233,0.133,Cloudy,4250,2,0.065,2125,1.5,0.48,13.8,137.0967742,0.254,69,3,0,0,0
1010106,2017/1/11,Wednesday,17,25,294,0.085,Cloudy,2350,2,0.08,1175,1,0.48,13.8,94,0.254,68,3,0,0,0
1010106,2017/1/11,Wednesday,18,24,417,0.058,Cloudy,6380,5,0.208,1276,1,0.48,13.8,265.8333333,0.254,68,3,0,0,0
1010106,2017/1/11,Wednesday,19,41,518,0.079,Cloudy,3390,3,0.073,1130,1.33,0.48,13.8,82.68292683,0.254,66,3,0,0,0
1010106,2017/1/11,Wednesday,20,61,470,0.13,Cloudy,12200,5,0.082,2440,2.4,0.48,13.8,200,0.254,66,3,0,0,0
1010106,2017/1/11,Wednesday,21,39,373,0.105,Cloudy,7100,3,0.077,2367,1.67,0.48,13.8,182.0512821,0.254,68,3,0,0,0
1010106,2017/1/12,Thursday,12,23,301,0.076,Cloudy,5000,3,0.13,1667,1.67,0.466,11.3,217.3913043,0.266,70,4,0,0,0
1010106,2017/1/12,Thursday,13,14,273,0.051,Cloudy,4619,3,0.214,1540,1.33,0.466,11.3,329.9285714,0.266,70,4,0,0,0
1010106,2017/1/12,Thursday,14,13,221,0.059,Cloudy,379,1,0.077,379,1,0.466,11.3,29.15384615,0.266,70,4,0,0,0
1010106,2017/1/12,Thursday,15,22,239,0.092,Cloudy,1960,1,0.045,1960,3,0.466,11.3,89.09090909,0.266,72,4,0,0,0
1010106,2017/1/12,Thursday,16,35,319,0.11,Cloudy,1280,1,0.029,1280,3,0.466,11.3,36.57142857,0.266,72,4,0,0,0
1010106,2017/1/12,Thursday,17,17,307,0.055,Cloudy,1960,1,0.059,1960,2,0.466,11.3,115.2941176,0.266,70,4,0,0,0
1010106,2017/1/12,Thursday,18,22,467,0.047,Rain,1880,1,0.045,1880,1,0.466,11.3,85.45454545,0.266,68,4,0,0,0
1010106,2017/1/12,Thursday,19,38,456,0.083,Rain,11280,4,0.105,2820,2,0.466,11.3,296.8421053,0.266,68,4,0,0,0
1010106,2017/1/12,Thursday,20,44,481,0.091,Rain,0,0,0,0,0,0.466,11.3,0,0.266,66,4,0,0,0
1010106,2017/1/12,Thursday,21,37,352,0.105,Rain,3240,2,0.054,1620,1.5,0.466,11.3,87.56756757,0.266,66,4,0,0,0
1010106,2017/1/13,Friday,12,12,248,0.048,Rain,4418,3,0.25,1473,1.33,0.465,12.8,368.1666667,0.241,61,5,0,0,0
1010106,2017/1/13,Friday,13,14,230,0.061,Rain,7550,2,0.143,3775,2.5,0.465,12.8,539.2857143,0.241,59,5,0,0,0
1010106,2017/1/13,Friday,14,18,180,0.1,Rain,4837,3,0.167,1612,1,0.465,12.8,268.7222222,0.241,59,5,0,0,0
1010106,2017/1/13,Friday,15,17,197,0.086,Rain,5550,3,0.176,1850,2,0.465,12.8,326.4705882,0.241,59,5,0,0,0
1010106,2017/1/13,Friday,16,28,285,0.098,Rain,1060,1,0.036,1060,1,0.465,12.8,37.85714286,0.241,59,5,0,0,0
1010106,2017/1/13,Friday,17,26,319,0.082,Rain,4009,3,0.115,1336,1.67,0.465,12.8,154.1923077,0.241,59,5,0,0,0
1010106,2017/1/13,Friday,18,18,337,0.053,Rain,5178,4,0.222,1295,1.5,0.465,12.8,287.6666667,0.241,59,5,0,0,0
1010106,2017/1/13,Friday,19,44,398,0.111,Rain,2720,2,0.045,1360,2.5,0.465,12.8,61.81818182,0.241,57,5,0,0,0
1010106,2017/1/13,Friday,20,40,326,0.123,Rain,2890,2,0.05,1445,1,0.465,12.8,72.25,0.241,57,5,0,0,0
1010106,2017/1/13,Friday,21,40,304,0.132,Rain,2160,1,0.025,2160,2,0.465,12.8,54,0.241,57,5,0,0,0
1010106,2017/1/14,Saturday,12,29,353,0.082,Rain,5820,3,0.103,1940,1,0.534,12.9,200.6896552,0.176,55,6,1,0,0
1010106,2017/1/14,Saturday,13,33,443,0.074,Rain,10728,4,0.121,2682,2.75,0.534,12.9,325.0909091,0.176,57,6,1,0,0
1010106,2017/1/14,Saturday,14,73,522,0.14,Rain,16220,9,0.123,1802,1.33,0.534,12.9,222.1917808,0.176,57,6,1,0,0
1010106,2017/1/14,Saturday,15,82,493,0.166,Rain,29922,15,0.183,1995,2,0.534,12.9,364.902439,0.176,57,6,1,0,0
1010106,2017/1/14,Saturday,16,94,603,0.156,Rain,12909,6,0.064,2152,1.83,0.534,12.9,137.3297872,0.176,59,6,1,0,0
1010106,2017/1/14,Saturday,17,54,530,0.102,Rain,6159,4,0.074,1540,1.25,0.534,12.9,114.0555556,0.176,59,6,1,0,0
1010106,2017/1/14,Saturday,18,94,668,0.141,Rain,12186,7,0.074,1741,1.71,0.534,12.9,129.6382979,0.176,59,6,1,0,0
1010106,2017/1/14,Saturday,19,117,607,0.193,Cloudy,20050,8,0.068,2506,1.88,0.534,12.9,171.3675214,0.176,59,6,1,0,0
1010106,2017/1/14,Saturday,20,97,604,0.161,Cloudy,19760,8,0.082,2470,1.88,0.534,12.9,203.7113402,0.176,59,6,1,0,0
1010106,2017/1/14,Saturday,21,50,429,0.117,Cloudy,10679,3,0.06,3560,3.33,0.534,12.9,213.58,0.176,57,6,1,0,0
1010106,2017/1/15,Sunday,12,34,398,0.085,Rain,8060,4,0.118,2015,1.5,0.545,11.2,237.0588235,0.197,57,7,1,0,0
1010106,2017/1/15,Sunday,13,47,503,0.093,Rain,10229,6,0.128,1705,1.17,0.545,11.2,217.6382979,0.197,57,7,1,0,0
1010106,2017/1/15,Sunday,14,72,649,0.111,Rain,15118,7,0.097,2160,1.43,0.545,11.2,209.9722222,0.197,57,7,1,0,0
1010106,2017/1/15,Sunday,15,80,706,0.113,Rain,23888,12,0.15,1991,1.17,0.545,11.2,298.6,0.197,57,7,1,0,0
1010106,2017/1/15,Sunday,16,127,743,0.171,Rain,16868,9,0.071,1874,1.89,0.545,11.2,132.8188976,0.197,57,7,1,0,0
1010106,2017/1/15,Sunday,17,64,678,0.094,Cloudy,13726,6,0.094,2288,1.67,0.545,11.2,214.46875,0.197,55,7,1,0,0
1010106,2017/1/15,Sunday,18,51,686,0.074,Cloudy,9979,4,0.078,2495,1.5,0.545,11.2,195.6666667,0.197,55,7,1,0,0
1010106,2017/1/15,Sunday,19,94,526,0.179,Rain,10580,5,0.053,2116,1.2,0.545,11.2,112.5531915,0.197,55,7,1,0,0
1010106,2017/1/15,Sunday,20,83,558,0.149,Cloudy,17810,8,0.096,2226,2.25,0.545,11.2,214.5783133,0.197,55,7,1,0,0
1010106,2017/1/15,Sunday,21,40,326,0.123,Cloudy,2610,1,0.025,2610,1,0.545,11.2,65.25,0.197,55,7,1,0,0
1010106,2017/1/16,Monday,12,22,265,0.083,Cloudy,2010,1,0.045,2010,2,0.513,11.6,91.36363636,0.284,59,1,0,0,0
1010106,2017/1/16,Monday,13,37,311,0.119,Cloudy,7159,3,0.081,2386,2,0.513,11.6,193.4864865,0.284,59,1,0,0,0
1010106,2017/1/16,Monday,14,22,237,0.093,Cloudy,3310,2,0.091,1655,1,0.513,11.6,150.4545455,0.284,59,1,0,0,0
1010106,2017/1/16,Monday,15,25,303,0.083,Cloudy,5538,3,0.12,1846,1.67,0.513,11.6,221.52,0.284,61,1,0,0,0
1010106,2017/1/16,Monday,16,31,312,0.099,Cloudy,11819,6,0.194,1970,2.17,0.513,11.6,381.2580645,0.284,61,1,0,0,0
1010106,2017/1/16,Monday,17,35,414,0.085,Cloudy,0,0,0,0,0,0.513,11.6,0,0.284,61,1,0,0,0
1010106,2017/1/16,Monday,18,26,454,0.057,Cloudy,3770,3,0.115,1257,1.67,0.513,11.6,145,0.284,59,1,0,0,0
1010106,2017/1/16,Monday,19,42,468,0.09,Cloudy,7160,4,0.095,1790,1.75,0.513,11.6,170.4761905,0.284,59,1,0,0,0
1010106,2017/1/16,Monday,20,45,443,0.102,Cloudy,2440,2,0.044,1220,1,0.513,11.6,54.22222222,0.284,61,1,0,0,0
1010106,2017/1/16,Monday,21,33,292,0.113,Cloudy,5959,3,0.091,1986,2,0.513,11.6,180.5757576,0.284,61,1,0,0,0
1010106,2017/1/17,Tuesday,12,12,438,0.027,Cloudy,1610,1,0.083,1610,2,0.477,11.6,134.1666667,0.29,70,2,0,0,0
1010106,2017/1/17,Tuesday,13,11,341,0.032,Cloudy,1610,1,0.091,1610,2,0.477,11.6,146.3636364,0.29,71,2,0,0,0
1010106,2017/1/17,Tuesday,14,28,324,0.086,Cloudy,11259,5,0.179,2252,2.2,0.477,11.6,402.1071429,0.29,71,2,0,0,0
1010106,2017/1/17,Tuesday,15,18,321,0.056,Cloudy,1010,1,0.056,1010,1,0.477,11.6,56.11111111,0.29,71,2,0,0,0
1010106,2017/1/17,Tuesday,16,27,349,0.077,Cloudy,6530,4,0.148,1633,1.25,0.477,11.6,241.8518519,0.29,71,2,0,0,0
1010106,2017/1/17,Tuesday,17,31,413,0.075,Cloudy,5330,3,0.097,1777,1.67,0.477,11.6,171.9354839,0.29,71,2,0,0,0
1010106,2017/1/17,Tuesday,18,56,502,0.112,Cloudy,5880,4,0.071,1470,1.5,0.477,11.6,105,0.29,69,2,0,0,0
1010106,2017/1/17,Tuesday,19,46,537,0.086,Cloudy,6879,5,0.109,1376,1.6,0.477,11.6,149.5434783,0.29,68,2,0,0,0
1010106,2017/1/17,Tuesday,20,40,328,0.122,Cloudy,5269,2,0.05,2635,2,0.477,11.6,131.725,0.29,68,2,0,0,0
1010106,2017/1/17,Tuesday,21,42,381,0.11,Cloudy,0,0,0,0,0,0.477,11.6,0,0.29,68,2,0,0,0
1010106,2017/1/18,Wednesday,12,6,422,0.014,Cloudy,0,0,0,0,0,0.522,9.6,0,0.279,73,3,0,0,0
1010106,2017/1/18,Wednesday,13,20,318,0.063,Cloudy,3630,3,0.15,1210,1.33,0.522,9.6,181.5,0.279,73,3,0,0,0
1010106,2017/1/18,Wednesday,14,24,276,0.087,Cloudy,10677,6,0.25,1780,1.33,0.522,9.6,444.875,0.279,73,3,0,0,0
1010106,2017/1/18,Wednesday,15,23,318,0.072,Cloudy,9028,7,0.304,1290,1.14,0.522,9.6,392.5217391,0.279,73,3,0,0,0
1010106,2017/1/18,Wednesday,16,22,356,0.062,Cloudy,2660,2,0.091,1330,1,0.522,9.6,120.9090909,0.279,72,3,0,0,0
1010106,2017/1/18,Wednesday,17,17,381,0.045,Cloudy,1980,1,0.059,1980,1,0.522,9.6,116.4705882,0.279,70,3,0,0,0
1010106,2017/1/18,Wednesday,18,35,483,0.072,Cloudy,6657,4,0.114,1664,1.75,0.522,9.6,190.2,0.279,68,3,0,0,0
1010106,2017/1/18,Wednesday,19,38,548,0.069,Cloudy,8720,6,0.158,1453,1,0.522,9.6,229.4736842,0.279,70,3,0,0,0
1010106,2017/1/18,Wednesday,20,77,545,0.141,Cloudy,10810,4,0.052,2703,2.25,0.522,9.6,140.3896104,0.279,68,3,0,0,0
1010106,2017/1/18,Wednesday,21,26,404,0.064,Cloudy,3590,2,0.077,1795,1,0.522,9.6,138.0769231,0.279,66,3,0,0,0
1010106,2017/1/19,Thursday,12,22,467,0.047,Rain,0,0,0,0,0,0.466,10.2,0,0.244,66,4,0,0,0
1010106,2017/1/19,Thursday,13,28,490,0.057,Rain,7244,5,0.179,1449,1.8,0.466,10.2,258.7142857,0.244,70,4,0,0,0
1010106,2017/1/19,Thursday,14,20,474,0.042,Rain,2340,2,0.1,1170,1,0.466,10.2,117,0.244,71,4,0,0,0
1010106,2017/1/19,Thursday,15,47,472,0.1,Rain,4340,2,0.043,2170,1,0.466,10.2,92.34042553,0.244,68,4,0,0,0
1010106,2017/1/19,Thursday,16,31,361,0.086,Rain,6340,3,0.097,2113,2.67,0.466,10.2,204.516129,0.244,68,4,0,0,0
1010106,2017/1/19,Thursday,17,21,397,0.053,Rain,8944,7,0.333,1278,1.57,0.466,10.2,425.9047619,0.244,66,4,0,0,0
1010106,2017/1/19,Thursday,18,25,487,0.051,Rain,8698,5,0.2,1740,2,0.466,10.2,347.92,0.244,66,4,0,0,0
1010106,2017/1/19,Thursday,19,21,531,0.04,Cloudy,8836,6,0.286,1473,1.5,0.466,10.2,420.7619048,0.244,66,4,0,0,0
